plantName,plantID,ID,homogenized_yn,projectNumber,sampling,sampleID,milkType,size,container,dateProcessed,dateInitial,Day,day,greaterThanLessThan,dataValue,countability,count_type
Battenkill Valley Creamery,A,A_2017b_4595,yes,455,2017b,4595,whole,hg,plastic,2017-09-05T00:00:00Z,2017-09-07T00:00:00Z,D21,21,,1.6E9,,
Battenkill Valley Creamery,A,A_2017b_4596,yes,455,2017b,4596,reducedfat,hg,plastic,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,DI,3,,31,E,
Battenkill Valley Creamery,A,A_2017b_4596,yes,455,2017b,4596,reducedfat,hg,plastic,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D7,7,,51,E,
Battenkill Valley Creamery,A,A_2017b_4596,yes,455,2017b,4596,reducedfat,hg,plastic,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D10,10,,1200,,
Battenkill Valley Creamery,A,A_2017b_4596,yes,455,2017b,4596,reducedfat,hg,plastic,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D14,14,,67000,,
Battenkill Valley Creamery,A,A_2017b_4596,yes,455,2017b,4596,reducedfat,hg,plastic,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D17,17,,390,E,
Battenkill Valley Creamery,A,A_2017b_4596,yes,455,2017b,4596,reducedfat,hg,plastic,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D21,21,,36000,,
Battenkill Valley Creamery,A,A_2017b_4597,yes,455,2017b,4597,skim,hg,plastic,2017-09-05T00:00:00Z,2017-09-07T00:00:00Z,DI,2,,10,E,
Battenkill Valley Creamery,A,A_2017b_4597,yes,455,2017b,4597,skim,hg,plastic,2017-09-05T00:00:00Z,2017-09-07T00:00:00Z,D7,7,<,10,E,belowLOD
Battenkill Valley Creamery,A,A_2017b_4597,yes,455,2017b,4597,skim,hg,plastic,2017-09-05T00:00:00Z,2017-09-07T00:00:00Z,D10,10,<,10,E,belowLOD
Battenkill Valley Creamery,A,A_2017b_4597,yes,455,2017b,4597,skim,hg,plastic,2017-09-05T00:00:00Z,2017-09-07T00:00:00Z,D14,14,,220,E,
Battenkill Valley Creamery,A,A_2017b_4597,yes,455,2017b,4597,skim,hg,plastic,2017-09-05T00:00:00Z,2017-09-07T00:00:00Z,D17,17,>,4.0E7,E,aboveLOD
Battenkill Valley Creamery,A,A_2017b_4597,yes,455,2017b,4597,skim,hg,plastic,2017-09-05T00:00:00Z,2017-09-07T00:00:00Z,D21,21,,4.6E8,,
Battenkill Valley Creamery,A,A_2017b_4599,yes,455,2017b,4599,reducedfat,qt,glass,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,DI,3,<,10,E,belowLOD
Battenkill Valley Creamery,A,A_2017b_4599,yes,455,2017b,4599,reducedfat,qt,glass,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D7,7,,180,E,
Battenkill Valley Creamery,A,A_2017b_4599,yes,455,2017b,4599,reducedfat,qt,glass,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D10,10,>,400000,E,aboveLOD
Battenkill Valley Creamery,A,A_2017b_4599,yes,455,2017b,4599,reducedfat,qt,glass,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D14,14,,7800000,,
Battenkill Valley Creamery,A,A_2017b_4599,yes,455,2017b,4599,reducedfat,qt,glass,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D17,17,,5.8E7,,
Battenkill Valley Creamery,A,A_2017b_4599,yes,455,2017b,4599,reducedfat,qt,glass,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D21,21,,3.6E8,,
Battenkill Valley Creamery,A,A_2017b_4600,yes,455,2017b,4600,skim,qt,glass,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,DI,3,,31,E,
Battenkill Valley Creamery,A,A_2017b_4600,yes,455,2017b,4600,skim,qt,glass,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D7,7,,550,,
Battenkill Valley Creamery,A,A_2017b_4600,yes,455,2017b,4600,skim,qt,glass,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D10,10,>,400000,E,aboveLOD
Battenkill Valley Creamery,A,A_2017b_4600,yes,455,2017b,4600,skim,qt,glass,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D14,14,,7500000,,
Battenkill Valley Creamery,A,A_2017b_4600,yes,455,2017b,4600,skim,qt,glass,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D17,17,,7.7E7,,
Battenkill Valley Creamery,A,A_2017b_4600,yes,455,2017b,4600,skim,qt,glass,2017-09-04T00:00:00Z,2017-09-07T00:00:00Z,D21,21,,5.8E8,,
Boice Bros. Dairy,O,O_2015a_3774,yes,431,2015a,3774,whole,hg,plastic,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,DI,2,<,10,E,belowLOD
Boice Bros. Dairy,O,O_2015a_3774,yes,431,2015a,3774,whole,hg,plastic,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D7,7,>,400000,E,aboveLOD
Boice Bros. Dairy,O,O_2015a_3774,yes,431,2015a,3774,whole,hg,plastic,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D10,10,,1.1E8,,
Boice Bros. Dairy,O,O_2015a_3774,yes,431,2015a,3774,whole,hg,plastic,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D14,14,,1.8E8,,
Boice Bros. Dairy,O,O_2015a_3775,yes,431,2015a,3775,reducedfat,hg,plastic,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,DI,2,,10,E,
Boice Bros. Dairy,O,O_2015a_3775,yes,431,2015a,3775,reducedfat,hg,plastic,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D7,7,,20000,,
Boice Bros. Dairy,O,O_2015a_3775,yes,431,2015a,3775,reducedfat,hg,plastic,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D10,10,,2.0E7,,
Boice Bros. Dairy,O,O_2015a_3775,yes,431,2015a,3775,reducedfat,hg,plastic,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D14,14,,2.4E8,,
Boice Bros. Dairy,O,O_2015a_3776,yes,431,2015a,3776,skim,hg,plastic,2015-04-07T00:00:00Z,2015-04-08T00:00:00Z,DI,1,,20,E,
Boice Bros. Dairy,O,O_2015a_3776,yes,431,2015a,3776,skim,hg,plastic,2015-04-07T00:00:00Z,2015-04-08T00:00:00Z,D7,7,>,400000,E,aboveLOD
Boice Bros. Dairy,O,O_2015a_3776,yes,431,2015a,3776,skim,hg,plastic,2015-04-07T00:00:00Z,2015-04-08T00:00:00Z,D10,10,,1.3E8,,
Boice Bros. Dairy,O,O_2015a_3776,yes,431,2015a,3776,skim,hg,plastic,2015-04-07T00:00:00Z,2015-04-08T00:00:00Z,D14,14,,7.5E9,,
Boice Bros. Dairy,O,O_2015a_3777,yes,431,2015a,3777,lowfat,hg,plastic,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,DI,2,,20,E,
Boice Bros. Dairy,O,O_2015a_3777,yes,431,2015a,3777,lowfat,hg,plastic,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D7,7,,20,E,
Boice Bros. Dairy,O,O_2015a_3777,yes,431,2015a,3777,lowfat,hg,plastic,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D10,10,,180,E,
Boice Bros. Dairy,O,O_2015a_3777,yes,431,2015a,3777,lowfat,hg,plastic,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D14,14,,1.0E7,,
Boice Bros. Dairy,O,O_2015a_3779,yes,431,2015a,3779,reducedfat,ss,paper,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,DI,2,,130,E,
Boice Bros. Dairy,O,O_2015a_3779,yes,431,2015a,3779,reducedfat,ss,paper,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D7,7,,33000,,
Boice Bros. Dairy,O,O_2015a_3779,yes,431,2015a,3779,reducedfat,ss,paper,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D10,10,,4.7E7,,
Boice Bros. Dairy,O,O_2015a_3779,yes,431,2015a,3779,reducedfat,ss,paper,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D14,14,,9.4E8,,
Boice Bros. Dairy,O,O_2015a_3780,yes,431,2015a,3780,skim,qt,paper,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,DI,2,,82,E,
Boice Bros. Dairy,O,O_2015a_3780,yes,431,2015a,3780,skim,qt,paper,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D7,7,,160000,,
Boice Bros. Dairy,O,O_2015a_3780,yes,431,2015a,3780,skim,qt,paper,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D10,10,,1.4E7,,
Boice Bros. Dairy,O,O_2015a_3780,yes,431,2015a,3780,skim,qt,paper,2015-04-06T00:00:00Z,2015-04-08T00:00:00Z,D14,14,,2.9E7,,
Boice Bros. Dairy,O,O_2015b_3899,yes,436,2015b,3899,whole,hg,plastic,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,DI,2,,51,E,
Boice Bros. Dairy,O,O_2015b_3899,yes,436,2015b,3899,whole,hg,plastic,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,D7,7,,80000,,
Boice Bros. Dairy,O,O_2015b_3899,yes,436,2015b,3899,whole,hg,plastic,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,D10,10,,8.8E7,,
Boice Bros. Dairy,O,O_2015b_3899,yes,436,2015b,3899,whole,hg,plastic,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,D14,14,,2.0E9,,
Boice Bros. Dairy,O,O_2015b_3900,yes,436,2015b,3900,reducedfat,hg,plastic,2015-10-06T00:00:00Z,2015-10-07T00:00:00Z,DI,1,,10,E,
Boice Bros. Dairy,O,O_2015b_3900,yes,436,2015b,3900,reducedfat,hg,plastic,2015-10-06T00:00:00Z,2015-10-07T00:00:00Z,D7,7,,200000,,
Boice Bros. Dairy,O,O_2015b_3900,yes,436,2015b,3900,reducedfat,hg,plastic,2015-10-06T00:00:00Z,2015-10-07T00:00:00Z,D10,10,,1.0E8,,
Boice Bros. Dairy,O,O_2015b_3900,yes,436,2015b,3900,reducedfat,hg,plastic,2015-10-06T00:00:00Z,2015-10-07T00:00:00Z,D14,14,,3.9E8,,
Boice Bros. Dairy,O,O_2015b_3901,yes,436,2015b,3901,skim,hg,plastic,2015-10-06T00:00:00Z,2015-10-07T00:00:00Z,DI,1,,20,E,
Boice Bros. Dairy,O,O_2015b_3901,yes,436,2015b,3901,skim,hg,plastic,2015-10-06T00:00:00Z,2015-10-07T00:00:00Z,D7,7,,72,E,
Boice Bros. Dairy,O,O_2015b_3901,yes,436,2015b,3901,skim,hg,plastic,2015-10-06T00:00:00Z,2015-10-07T00:00:00Z,D10,10,,2000,,
Boice Bros. Dairy,O,O_2015b_3901,yes,436,2015b,3901,skim,hg,plastic,2015-10-06T00:00:00Z,2015-10-07T00:00:00Z,D14,14,,1100000,,
Boice Bros. Dairy,O,O_2015b_3902,yes,436,2015b,3902,lowfat,hg,plastic,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,DI,2,,110,E,
Boice Bros. Dairy,O,O_2015b_3902,yes,436,2015b,3902,lowfat,hg,plastic,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,D7,7,,140000,,
Boice Bros. Dairy,O,O_2015b_3902,yes,436,2015b,3902,lowfat,hg,plastic,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,D10,10,,9.7E7,,
Boice Bros. Dairy,O,O_2015b_3902,yes,436,2015b,3902,lowfat,hg,plastic,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,D14,14,,5.2E7,,
Boice Bros. Dairy,O,O_2015b_3904,yes,436,2015b,3904,reducedfat,ss,paper,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,DI,2,,240,E,
Boice Bros. Dairy,O,O_2015b_3904,yes,436,2015b,3904,reducedfat,ss,paper,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,D7,7,,200000,,
Boice Bros. Dairy,O,O_2015b_3904,yes,436,2015b,3904,reducedfat,ss,paper,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,D10,10,,6.1E7,,
Boice Bros. Dairy,O,O_2015b_3904,yes,436,2015b,3904,reducedfat,ss,paper,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,D14,14,,5.5E7,,
Boice Bros. Dairy,O,O_2015b_3905,yes,436,2015b,3905,skim,qt,paper,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,DI,2,,92,E,
Boice Bros. Dairy,O,O_2015b_3905,yes,436,2015b,3905,skim,qt,paper,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,D7,7,>,400000,E,aboveLOD
Boice Bros. Dairy,O,O_2015b_3905,yes,436,2015b,3905,skim,qt,paper,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,D10,10,,1.8E8,,
Boice Bros. Dairy,O,O_2015b_3905,yes,436,2015b,3905,skim,qt,paper,2015-10-05T00:00:00Z,2015-10-07T00:00:00Z,D14,14,,8.2E8,,
Boice Bros. Dairy,O,O_2016a_4044,yes,441,2016a,4044,whole,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,DI,2,<,10,E,belowLOD
Boice Bros. Dairy,O,O_2016a_4044,yes,441,2016a,4044,whole,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D7,7,>,400000,E,aboveLOD
Boice Bros. Dairy,O,O_2016a_4044,yes,441,2016a,4044,whole,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D10,10,,4.4E8,,
Boice Bros. Dairy,O,O_2016a_4044,yes,441,2016a,4044,whole,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D14,14,,2.2E9,,
Boice Bros. Dairy,O,O_2016a_4045,yes,441,2016a,4045,reducedfat,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,DI,2,<,10,E,belowLOD
Boice Bros. Dairy,O,O_2016a_4045,yes,441,2016a,4045,reducedfat,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D7,7,>,400000,E,aboveLOD
Boice Bros. Dairy,O,O_2016a_4045,yes,441,2016a,4045,reducedfat,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D10,10,,4.4E8,,
Boice Bros. Dairy,O,O_2016a_4045,yes,441,2016a,4045,reducedfat,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D14,14,,4.0E8,,
Boice Bros. Dairy,O,O_2016a_4046,yes,441,2016a,4046,skim,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,DI,2,,220,E,
Boice Bros. Dairy,O,O_2016a_4046,yes,441,2016a,4046,skim,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D7,7,,23000,,
Boice Bros. Dairy,O,O_2016a_4046,yes,441,2016a,4046,skim,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D10,10,,4.3E7,,
Boice Bros. Dairy,O,O_2016a_4046,yes,441,2016a,4046,skim,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D14,14,,5.8E8,,
Boice Bros. Dairy,O,O_2016a_4047,yes,441,2016a,4047,lowfat,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,DI,2,,20,E,
Boice Bros. Dairy,O,O_2016a_4047,yes,441,2016a,4047,lowfat,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D7,7,,110000,,
Boice Bros. Dairy,O,O_2016a_4047,yes,441,2016a,4047,lowfat,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D10,10,,5.5E7,,
Boice Bros. Dairy,O,O_2016a_4047,yes,441,2016a,4047,lowfat,hg,plastic,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D14,14,,1.3E9,,
Boice Bros. Dairy,O,O_2016a_4049,yes,441,2016a,4049,reducedfat,ss,paper,2016-04-19T00:00:00Z,2016-04-20T00:00:00Z,DI,1,,20,E,
Boice Bros. Dairy,O,O_2016a_4049,yes,441,2016a,4049,reducedfat,ss,paper,2016-04-19T00:00:00Z,2016-04-20T00:00:00Z,D7,7,>,400000,E,aboveLOD
Boice Bros. Dairy,O,O_2016a_4049,yes,441,2016a,4049,reducedfat,ss,paper,2016-04-19T00:00:00Z,2016-04-20T00:00:00Z,D10,10,,1.3E8,,
Boice Bros. Dairy,O,O_2016a_4049,yes,441,2016a,4049,reducedfat,ss,paper,2016-04-19T00:00:00Z,2016-04-20T00:00:00Z,D14,14,,4.0E8,,
Boice Bros. Dairy,O,O_2016a_4050,yes,441,2016a,4050,whole,qt,paper,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,DI,2,,960,,
Boice Bros. Dairy,O,O_2016a_4050,yes,441,2016a,4050,whole,qt,paper,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D7,7,,1.4E7,,
Boice Bros. Dairy,O,O_2016a_4050,yes,441,2016a,4050,whole,qt,paper,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D10,10,,1.5E9,,
Boice Bros. Dairy,O,O_2016a_4050,yes,441,2016a,4050,whole,qt,paper,2016-04-18T00:00:00Z,2016-04-20T00:00:00Z,D14,14,,2.5E8,,
Boice Bros. Dairy,O,O_2016b_4196,yes,445,2016b,4196,whole,hg,plastic,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,DI,2,,10,E,
Boice Bros. Dairy,O,O_2016b_4196,yes,445,2016b,4196,whole,hg,plastic,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D7,7,,41,E,
Boice Bros. Dairy,O,O_2016b_4196,yes,445,2016b,4196,whole,hg,plastic,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D10,10,,51,E,
Boice Bros. Dairy,O,O_2016b_4196,yes,445,2016b,4196,whole,hg,plastic,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D14,14,>,400000,E,aboveLOD
Boice Bros. Dairy,O,O_2016b_4197,yes,445,2016b,4197,reducedfat,hg,plastic,2016-08-30T00:00:00Z,2016-08-31T00:00:00Z,DI,1,,41,E,
Boice Bros. Dairy,O,O_2016b_4197,yes,445,2016b,4197,reducedfat,hg,plastic,2016-08-30T00:00:00Z,2016-08-31T00:00:00Z,D7,7,>,400000,E,aboveLOD
Boice Bros. Dairy,O,O_2016b_4197,yes,445,2016b,4197,reducedfat,hg,plastic,2016-08-30T00:00:00Z,2016-08-31T00:00:00Z,D10,10,,5.7E7,,
Boice Bros. Dairy,O,O_2016b_4197,yes,445,2016b,4197,reducedfat,hg,plastic,2016-08-30T00:00:00Z,2016-08-31T00:00:00Z,D14,14,,1.8E9,,
Boice Bros. Dairy,O,O_2016b_4198,yes,445,2016b,4198,skim,hg,plastic,2016-08-25T00:00:00Z,2016-08-31T00:00:00Z,DI,6,,72,E,
Boice Bros. Dairy,O,O_2016b_4198,yes,445,2016b,4198,skim,hg,plastic,2016-08-25T00:00:00Z,2016-08-31T00:00:00Z,D10,10,,640,,
Boice Bros. Dairy,O,O_2016b_4198,yes,445,2016b,4198,skim,hg,plastic,2016-08-25T00:00:00Z,2016-08-31T00:00:00Z,D14,14,,2800,,
Boice Bros. Dairy,O,O_2016b_4199,yes,445,2016b,4199,lowfat,hg,plastic,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,DI,2,,72,E,
Boice Bros. Dairy,O,O_2016b_4199,yes,445,2016b,4199,lowfat,hg,plastic,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D7,7,>,400000,E,aboveLOD
Boice Bros. Dairy,O,O_2016b_4199,yes,445,2016b,4199,lowfat,hg,plastic,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D10,10,,5.9E7,,
Boice Bros. Dairy,O,O_2016b_4199,yes,445,2016b,4199,lowfat,hg,plastic,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D14,14,,6.9E7,,
Boice Bros. Dairy,O,O_2016b_4201,yes,445,2016b,4201,whole,qt,paper,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,DI,2,,110,E,
Boice Bros. Dairy,O,O_2016b_4201,yes,445,2016b,4201,whole,qt,paper,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D7,7,>,400000,E,aboveLOD
Boice Bros. Dairy,O,O_2016b_4201,yes,445,2016b,4201,whole,qt,paper,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D10,10,,1.0E8,,
Boice Bros. Dairy,O,O_2016b_4201,yes,445,2016b,4201,whole,qt,paper,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D14,14,,1.7E9,,
Boice Bros. Dairy,O,O_2016b_4202,yes,445,2016b,4202,reducedfat,ss,paper,2016-08-30T00:00:00Z,2016-08-31T00:00:00Z,DI,1,,61,E,
Boice Bros. Dairy,O,O_2016b_4202,yes,445,2016b,4202,reducedfat,ss,paper,2016-08-30T00:00:00Z,2016-08-31T00:00:00Z,D7,7,>,400000,E,aboveLOD
Boice Bros. Dairy,O,O_2016b_4202,yes,445,2016b,4202,reducedfat,ss,paper,2016-08-30T00:00:00Z,2016-08-31T00:00:00Z,D10,10,,5.3E7,,
Boice Bros. Dairy,O,O_2016b_4202,yes,445,2016b,4202,reducedfat,ss,paper,2016-08-30T00:00:00Z,2016-08-31T00:00:00Z,D14,14,,5.7E8,,
Boice Bros. Dairy,O,O_2016b_4203,yes,445,2016b,4203,skim,ss,paper,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,DI,2,,100,E,
Boice Bros. Dairy,O,O_2016b_4203,yes,445,2016b,4203,skim,ss,paper,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D7,7,,2700,,
Boice Bros. Dairy,O,O_2016b_4203,yes,445,2016b,4203,skim,ss,paper,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D10,10,,36000,,
Boice Bros. Dairy,O,O_2016b_4203,yes,445,2016b,4203,skim,ss,paper,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D14,14,,6100000,,
Boice Bros. Dairy,O,O_2016b_4204,yes,445,2016b,4204,skim,qt,paper,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,DI,2,,61,E,
Boice Bros. Dairy,O,O_2016b_4204,yes,445,2016b,4204,skim,qt,paper,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D7,7,>,400000,E,aboveLOD
Boice Bros. Dairy,O,O_2016b_4204,yes,445,2016b,4204,skim,qt,paper,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D10,10,,9.3E7,,
Boice Bros. Dairy,O,O_2016b_4204,yes,445,2016b,4204,skim,qt,paper,2016-08-29T00:00:00Z,2016-08-31T00:00:00Z,D14,14,,5.8E8,,
Boice Bros. Dairy,O,O_2017b_4662,yes,457,2017b,4662,whole,hg,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,DI,3,,1900,,
Boice Bros. Dairy,O,O_2017b_4662,yes,457,2017b,4662,whole,hg,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D7,7,,9000,,
Boice Bros. Dairy,O,O_2017b_4662,yes,457,2017b,4662,whole,hg,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,6400000,,
Boice Bros. Dairy,O,O_2017b_4662,yes,457,2017b,4662,whole,hg,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D14,14,,5.8E7,,
Boice Bros. Dairy,O,O_2017b_4663,yes,457,2017b,4663,reducedfat,hg,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,DI,3,,1900,,
Boice Bros. Dairy,O,O_2017b_4663,yes,457,2017b,4663,reducedfat,hg,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D7,7,>,400000,E,aboveLOD
Boice Bros. Dairy,O,O_2017b_4663,yes,457,2017b,4663,reducedfat,hg,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,4.5E7,,
Boice Bros. Dairy,O,O_2017b_4663,yes,457,2017b,4663,reducedfat,hg,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D14,14,,2.1E8,,
Boice Bros. Dairy,O,O_2017b_4664,yes,457,2017b,4664,skim,hg,plastic,2017-10-21T00:00:00Z,2017-10-26T00:00:00Z,DI,5,,1900,,
Boice Bros. Dairy,O,O_2017b_4664,yes,457,2017b,4664,skim,hg,plastic,2017-10-21T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,6300,,
Boice Bros. Dairy,O,O_2017b_4664,yes,457,2017b,4664,skim,hg,plastic,2017-10-21T00:00:00Z,2017-10-26T00:00:00Z,D14,14,,1100000,,
Boice Bros. Dairy,O,O_2017b_4665,yes,457,2017b,4665,lowfat,hg,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,DI,3,,1700,,
Boice Bros. Dairy,O,O_2017b_4665,yes,457,2017b,4665,lowfat,hg,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D7,7,,190000,,
Boice Bros. Dairy,O,O_2017b_4665,yes,457,2017b,4665,lowfat,hg,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,2.8E7,,
Boice Bros. Dairy,O,O_2017b_4665,yes,457,2017b,4665,lowfat,hg,plastic,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D14,14,,7.2E7,,
Boice Bros. Dairy,O,O_2017b_4667,yes,457,2017b,4667,reducedfat,ss,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,DI,3,,1700,,
Boice Bros. Dairy,O,O_2017b_4667,yes,457,2017b,4667,reducedfat,ss,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D7,7,,1.2E7,,
Boice Bros. Dairy,O,O_2017b_4667,yes,457,2017b,4667,reducedfat,ss,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,6.4E7,,
Boice Bros. Dairy,O,O_2017b_4667,yes,457,2017b,4667,reducedfat,ss,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D14,14,,1.0E8,,
Boice Bros. Dairy,O,O_2017b_4668,yes,457,2017b,4668,skim,ss,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,DI,3,,2800,,
Boice Bros. Dairy,O,O_2017b_4668,yes,457,2017b,4668,skim,ss,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D7,7,,1.4E7,,
Boice Bros. Dairy,O,O_2017b_4668,yes,457,2017b,4668,skim,ss,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D10,10,,1.0E8,,
Boice Bros. Dairy,O,O_2017b_4668,yes,457,2017b,4668,skim,ss,paper,2017-10-23T00:00:00Z,2017-10-26T00:00:00Z,D14,14,,8.3E8,,
Byrne Dairy,R,R_2015a_3803,yes,432,2015a,3803,whole,hg,plastic,2015-05-11T00:00:00Z,2015-05-13T00:00:00Z,DI,2,,290,E,
Byrne Dairy,R,R_2015a_3803,yes,432,2015a,3803,whole,hg,plastic,2015-05-11T00:00:00Z,2015-05-13T00:00:00Z,D7,7,>,400000,E,aboveLOD
Byrne Dairy,R,R_2015a_3803,yes,432,2015a,3803,whole,hg,plastic,2015-05-11T00:00:00Z,2015-05-13T00:00:00Z,D10,10,,4.7E8,,
Byrne Dairy,R,R_2015a_3803,yes,432,2015a,3803,whole,hg,plastic,2015-05-11T00:00:00Z,2015-05-13T00:00:00Z,D14,14,,NT,,
