VSL Number,Product,SampleID,Plant,Date Collected,Date Processed,Day,Test,GreaterThan/LessThan,Count Value,Countability
Aim2_Prelim,DRI Extras,P35-3,Upstate Rochester,10-May-17,08-May-17,DI,CVTA,,0,
Aim2_Prelim,DRI Extras,P12-1,Byrne Dairy,26-Apr-17,24-Apr-17,D17,SPC,,725500,
Aim2_Prelim,DRI Extras,P12-2,Byrne Dairy,26-Apr-17,24-Apr-17,D17,SPC,,483000000,
Aim2_Prelim,DRI Extras,P13-1,Byrne Dairy,26-Apr-17,24-Apr-17,D17,SPC,,999,
Aim2_Prelim,DRI Extras,P15-2,Byrne Dairy,26-Apr-17,24-Apr-17,D17,SPC,,215000,
Aim2_Prelim,DRI Extras,P15-4,Byrne Dairy,26-Apr-17,24-Apr-17,D17,SPC,,2330000,
Aim2_Int1,DRI Extras,1N 11-4,Byrne Dairy,05-May-17,04-May-17,D7,SPC,,48850,
Aim2_Int1,DRI Extras,1N 12-1,Byrne Dairy,05-May-17,04-May-17,D7,SPC,,15200,
Aim2_Int1,DRI Extras,1N 12-2,Byrne Dairy,05-May-17,04-May-17,D7,SPC,,889,
Aim2_Int1,DRI Extras,1N 12-3,Byrne Dairy,05-May-17,04-May-17,D7,SPC,,582,
Aim2_Int1,DRI Extras,1N 12-6,Byrne Dairy,05-May-17,04-May-17,D7,SPC,,1064,
Aim2_Int1,DRI Extras,1N 13-1,Byrne Dairy,05-May-17,04-May-17,D7,SPC,,368,
Aim2_Int1,DRI Extras,1N 13-2,Byrne Dairy,05-May-17,04-May-17,D7,SPC,,256,
Aim2_Int1,DRI Extras,1N 13-3,Byrne Dairy,05-May-17,04-May-17,D7,SPC,,21650,
Aim2_Int1,DRI Extras,1N 13-6,Byrne Dairy,05-May-17,04-May-17,D7,SPC,,1985,
Aim2_Int1,DRI Extras,1N 15-1,Byrne Dairy,05-May-17,04-May-17,D7,SPC,,61,
Aim2_Int1,DRI Extras,1N 15-5,Byrne Dairy,05-May-17,04-May-17,D7,SPC,,1440,
Aim2_Prelim,DRI Extras,P12-1,Byrne Dairy,26-Apr-17,24-Apr-17,D17,CVTA,,408500,
Aim2_Prelim,DRI Extras,P12-2,Byrne Dairy,26-Apr-17,24-Apr-17,D17,CVTA,,471000000,
Aim2_Prelim,DRI Extras,P13-1,Byrne Dairy,26-Apr-17,24-Apr-17,D17,CVTA,,0,
Aim2_Prelim,DRI Extras,P15-2,Byrne Dairy,26-Apr-17,24-Apr-17,D17,CVTA,,0,
Aim2_Prelim,DRI Extras,P15-4,Byrne Dairy,26-Apr-17,24-Apr-17,D17,CVTA,,198500000,
Aim2_Int1,DRI Extras,1N 11-4,Byrne Dairy,05-May-17,04-May-17,D7,CVTA,,50000,
Aim2_Int1,DRI Extras,1N 12-1,Byrne Dairy,05-May-17,04-May-17,D7,CVTA,,14950,
Aim2_Int1,DRI Extras,1N 12-2,Byrne Dairy,05-May-17,04-May-17,D7,CVTA,,0,
Aim2_Int1,DRI Extras,1N 12-3,Byrne Dairy,05-May-17,04-May-17,D7,CVTA,,0,
Aim2_Int1,DRI Extras,1N 12-6,Byrne Dairy,05-May-17,04-May-17,D7,CVTA,,0,
Aim2_Int1,DRI Extras,1N 13-1,Byrne Dairy,05-May-17,04-May-17,D7,CVTA,,0,
Aim2_Int1,DRI Extras,1N 13-2,Byrne Dairy,05-May-17,04-May-17,D7,CVTA,,0,
Aim2_Int1,DRI Extras,1N 13-3,Byrne Dairy,05-May-17,04-May-17,D7,CVTA,,29850,
Aim2_Int1,DRI Extras,1N 13-6,Byrne Dairy,05-May-17,04-May-17,D7,CVTA,,1540,
Aim2_Int1,DRI Extras,1N 15-1,Byrne Dairy,05-May-17,04-May-17,D7,CVTA,,0,
Aim2_Int1,DRI Extras,1N 15-5,Byrne Dairy,05-May-17,04-May-17,D7,CVTA,,0,
Aim2_Int1,DRI Extras,1N 12-4,Byrne Dairy,05-May-17,05-May-17,D7,SPC,,42900,
Aim2_Int1,DRI Extras,1N 12-4,Byrne Dairy,05-May-17,05-May-17,D7,CVTA,,58900,
Aim2_Int1,DRI Extras,1N 12-5,Byrne Dairy,05-May-17,05-May-17,D7,SPC,,11700,
Aim2_Int1,DRI Extras,1N 12-5,Byrne Dairy,05-May-17,05-May-17,D7,CVTA,,13200,
Aim2_Int1,DRI Extras,1N 15-2,Byrne Dairy,05-May-17,05-May-17,D7,SPC,,470,
Aim2_Int1,DRI Extras,1N 15-2,Byrne Dairy,05-May-17,05-May-17,D7,CVTA,,0,
Aim2_Int1,DRI Extras,1N 11-4,Byrne Dairy,05-May-17,04-May-17,D10,SPC,,15100000,
Aim2_Int1,DRI Extras,1N 12-1,Byrne Dairy,05-May-17,04-May-17,D10,SPC,,10450000,
Aim2_Int1,DRI Extras,1N 12-2,Byrne Dairy,05-May-17,04-May-17,D10,SPC,,2545,
Aim2_Int1,DRI Extras,1N 12-3,Byrne Dairy,05-May-17,04-May-17,D10,SPC,,1184,
Aim2_Int1,DRI Extras,1N 12-6,Byrne Dairy,05-May-17,04-May-17,D10,SPC,,1450,
Aim2_Int1,DRI Extras,1N 13-1,Byrne Dairy,05-May-17,04-May-17,D10,SPC,,2105,
Aim2_Int1,DRI Extras,1N 13-2,Byrne Dairy,05-May-17,04-May-17,D10,SPC,,2430,
Aim2_Int1,DRI Extras,1N 13-3,Byrne Dairy,05-May-17,04-May-17,D10,SPC,,6735000,
Aim2_Int1,DRI Extras,1N 13-6,Byrne Dairy,05-May-17,04-May-17,D10,SPC,,1450000,
Aim2_Int1,DRI Extras,1N 15-1,Byrne Dairy,05-May-17,04-May-17,D10,SPC,,3250,
Aim2_Int1,DRI Extras,1N 15-5,Byrne Dairy,05-May-17,04-May-17,D10,SPC,,74400,
Aim2_Int1,DRI Extras,1N 11-4,Byrne Dairy,05-May-17,04-May-17,D10,CVTA,,13500000,
Aim2_Int1,DRI Extras,1N 12-1,Byrne Dairy,05-May-17,04-May-17,D10,CVTA,,4675000,
Aim2_Int1,DRI Extras,1N 12-2,Byrne Dairy,05-May-17,04-May-17,D10,CVTA,,0,
Aim2_Int1,DRI Extras,1N 12-3,Byrne Dairy,05-May-17,04-May-17,D10,CVTA,,0,
Aim2_Int1,DRI Extras,1N 12-6,Byrne Dairy,05-May-17,04-May-17,D10,CVTA,,0,
Aim2_Int1,DRI Extras,1N 13-1,Byrne Dairy,05-May-17,04-May-17,D10,CVTA,,246,
Aim2_Int1,DRI Extras,1N 13-2,Byrne Dairy,05-May-17,04-May-17,D10,CVTA,,1485,
Aim2_Int1,DRI Extras,1N 13-3,Byrne Dairy,05-May-17,04-May-17,D10,CVTA,,7250000,
Aim2_Int1,DRI Extras,1N 13-6,Byrne Dairy,05-May-17,04-May-17,D10,CVTA,,1495000,
Aim2_Int1,DRI Extras,1N 15-1,Byrne Dairy,05-May-17,04-May-17,D10,CVTA,,0,
Aim2_Int1,DRI Extras,1N 15-5,Byrne Dairy,05-May-17,04-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P12-1,Byrne Dairy,26-Apr-17,24-Apr-17,D21,CVTA,,0,
Aim2_Prelim,DRI Extras,P12-2,Byrne Dairy,26-Apr-17,24-Apr-17,D21,CVTA,,0,
Aim2_Prelim,DRI Extras,P13-1,Byrne Dairy,26-Apr-17,24-Apr-17,D21,CVTA,,0,
Aim2_Prelim,DRI Extras,P15-2,Byrne Dairy,26-Apr-17,24-Apr-17,D21,CVTA,,0,
Aim2_Prelim,DRI Extras,P15-4,Byrne Dairy,26-Apr-17,24-Apr-17,D21,CVTA,,20450,
Aim2_Int1,DRI Extras,1N 12-4,Byrne Dairy,05-May-17,05-May-17,D10,CVTA,,35750000,
Aim2_Int1,DRI Extras,1N 12-5,Byrne Dairy,05-May-17,05-May-17,D10,CVTA,,9925000,
Aim2_Int1,DRI Extras,1N 15-2,Byrne Dairy,05-May-17,05-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P22-1,Upstate Buffalo,09-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P22-2,Upstate Buffalo,09-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P22-4,Upstate Buffalo,09-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P22-5,Upstate Buffalo,09-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P23-1,Upstate Buffalo,09-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P23-2,Upstate Buffalo,09-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P23-4,Upstate Buffalo,09-May-17,08-May-17,D7,CVTA,,7555,
Aim2_Prelim,DRI Extras,P23-5,Upstate Buffalo,09-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P25-2,Upstate Buffalo,09-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P25-4,Upstate Buffalo,09-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P32-1,Upstate Rochester,10-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P32-2,Upstate Rochester,10-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P32-3,Upstate Rochester,10-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P33-1,Upstate Rochester,10-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P33-2,Upstate Rochester,10-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P33-3,Upstate Rochester,10-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P35-1,Upstate Rochester,10-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P35-2,Upstate Rochester,10-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P35-3,Upstate Rochester,10-May-17,08-May-17,D7,CVTA,,0,
Aim2_Prelim,DRI Extras,P12-1,Byrne Dairy,26-Apr-17,24-Apr-17,D21,SPC,,123000,
Aim2_Prelim,DRI Extras,P12-2,Byrne Dairy,26-Apr-17,24-Apr-17,D21,SPC,,613000,
Aim2_Prelim,DRI Extras,P13-1,Byrne Dairy,26-Apr-17,24-Apr-17,D21,SPC,,1980,
Aim2_Prelim,DRI Extras,P15-2,Byrne Dairy,26-Apr-17,24-Apr-17,D21,SPC,,38050000,
Aim2_Prelim,DRI Extras,P15-4,Byrne Dairy,26-Apr-17,24-Apr-17,D21,SPC,,28200000,
Aim2_Int1,DRI Extras,1N 12-4,Byrne Dairy,05-May-17,05-May-17,D10,SPC,,10700000,
Aim2_Int1,DRI Extras,1N 12-5,Byrne Dairy,05-May-17,05-May-17,D10,SPC,,9245000,
Aim2_Int1,DRI Extras,1N 15-2,Byrne Dairy,05-May-17,05-May-17,D10,SPC,,53400,
Aim2_Prelim,DRI Extras,P22-1,Upstate Buffalo,09-May-17,08-May-17,D7,SPC,,0,
Aim2_Prelim,DRI Extras,P22-2,Upstate Buffalo,09-May-17,08-May-17,D7,SPC,,20,
Aim2_Prelim,DRI Extras,P22-4,Upstate Buffalo,09-May-17,08-May-17,D7,SPC,,0,
Aim2_Prelim,DRI Extras,P22-5,Upstate Buffalo,09-May-17,08-May-17,D7,SPC,,10,
Aim2_Prelim,DRI Extras,P23-1,Upstate Buffalo,09-May-17,08-May-17,D7,SPC,,0,
Aim2_Prelim,DRI Extras,P23-2,Upstate Buffalo,09-May-17,08-May-17,D7,SPC,,0,
Aim2_Prelim,DRI Extras,P23-4,Upstate Buffalo,09-May-17,08-May-17,D7,SPC,,7760,
Aim2_Prelim,DRI Extras,P23-5,Upstate Buffalo,09-May-17,08-May-17,D7,SPC,,62,
Aim2_Prelim,DRI Extras,P25-2,Upstate Buffalo,09-May-17,08-May-17,D7,SPC,,112,
Aim2_Prelim,DRI Extras,P25-4,Upstate Buffalo,09-May-17,08-May-17,D7,SPC,,0,
Aim2_Prelim,DRI Extras,P32-1,Upstate Rochester,10-May-17,08-May-17,D7,SPC,,10,
Aim2_Prelim,DRI Extras,P32-2,Upstate Rochester,10-May-17,08-May-17,D7,SPC,,184,
Aim2_Prelim,DRI Extras,P32-3,Upstate Rochester,10-May-17,08-May-17,D7,SPC,,0,
Aim2_Prelim,DRI Extras,P33-1,Upstate Rochester,10-May-17,08-May-17,D7,SPC,,20,
Aim2_Prelim,DRI Extras,P33-2,Upstate Rochester,10-May-17,08-May-17,D7,SPC,,41,
Aim2_Prelim,DRI Extras,P33-3,Upstate Rochester,10-May-17,08-May-17,D7,SPC,,41,
Aim2_Prelim,DRI Extras,P35-1,Upstate Rochester,10-May-17,08-May-17,D7,SPC,,72,
Aim2_Prelim,DRI Extras,P35-2,Upstate Rochester,10-May-17,08-May-17,D7,SPC,,71,
Aim2_Prelim,DRI Extras,P35-3,Upstate Rochester,10-May-17,08-May-17,D7,SPC,,184,
Aim2_Int1,DRI Extras,1N 11-4,Byrne Dairy,05-May-17,04-May-17,D14,CVTA,,33000000,
Aim2_Int1,DRI Extras,1N 12-1,Byrne Dairy,05-May-17,04-May-17,D14,CVTA,,256500000,
Aim2_Int1,DRI Extras,1N 12-2,Byrne Dairy,05-May-17,04-May-17,D14,CVTA,,23700,
Aim2_Int1,DRI Extras,1N 12-3,Byrne Dairy,05-May-17,04-May-17,D14,CVTA,,400000,
Aim2_Int1,DRI Extras,1N 12-6,Byrne Dairy,05-May-17,04-May-17,D14,CVTA,,0,
Aim2_Int1,DRI Extras,1N 13-1,Byrne Dairy,05-May-17,04-May-17,D14,CVTA,,23300,
Aim2_Int1,DRI Extras,1N 13-2,Byrne Dairy,05-May-17,04-May-17,D14,CVTA,,21350,
Aim2_Int1,DRI Extras,1N 13-3,Byrne Dairy,05-May-17,04-May-17,D14,CVTA,,127000000,
Aim2_Int1,DRI Extras,1N 13-6,Byrne Dairy,05-May-17,04-May-17,D14,CVTA,,28550000,
Aim2_Int1,DRI Extras,1N 15-1,Byrne Dairy,05-May-17,04-May-17,D14,CVTA,,0,
Aim2_Int1,DRI Extras,1N 15-5,Byrne Dairy,05-May-17,04-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P22-1,Upstate Buffalo,09-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P22-2,Upstate Buffalo,09-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P22-4,Upstate Buffalo,09-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P22-5,Upstate Buffalo,09-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P23-1,Upstate Buffalo,09-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P23-2,Upstate Buffalo,09-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P23-4,Upstate Buffalo,09-May-17,08-May-17,D10,CVTA,,8710000,
Aim2_Prelim,DRI Extras,P23-5,Upstate Buffalo,09-May-17,08-May-17,D10,CVTA,,582,
Aim2_Prelim,DRI Extras,P25-2,Upstate Buffalo,09-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P25-4,Upstate Buffalo,09-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P32-1,Upstate Rochester,10-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P32-2,Upstate Rochester,10-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P32-3,Upstate Rochester,10-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P33-1,Upstate Rochester,10-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P33-2,Upstate Rochester,10-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P33-3,Upstate Rochester,10-May-17,08-May-17,D10,CVTA,,296,
Aim2_Prelim,DRI Extras,P35-1,Upstate Rochester,10-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P35-2,Upstate Rochester,10-May-17,08-May-17,D10,CVTA,,0,
Aim2_Prelim,DRI Extras,P35-3,Upstate Rochester,10-May-17,08-May-17,D10,CVTA,,0,
Aim2_Int1,DRI Extras,1N 11-4,Byrne Dairy,05-May-17,04-May-17,D14,SPC,,41250000,
Aim2_Int1,DRI Extras,1N 12-1,Byrne Dairy,05-May-17,04-May-17,D14,SPC,,236000000,
Aim2_Int1,DRI Extras,1N 12-2,Byrne Dairy,05-May-17,04-May-17,D14,SPC,,67500,
Aim2_Int1,DRI Extras,1N 12-3,Byrne Dairy,05-May-17,04-May-17,D14,SPC,,400000,
Aim2_Int1,DRI Extras,1N 12-6,Byrne Dairy,05-May-17,04-May-17,D14,SPC,,910,
Aim2_Int1,DRI Extras,1N 13-1,Byrne Dairy,05-May-17,04-May-17,D14,SPC,,30250,
Aim2_Int1,DRI Extras,1N 13-2,Byrne Dairy,05-May-17,04-May-17,D14,SPC,,71200,
Aim2_Int1,DRI Extras,1N 13-3,Byrne Dairy,05-May-17,04-May-17,D14,SPC,,147000000,
Aim2_Int1,DRI Extras,1N 13-6,Byrne Dairy,05-May-17,04-May-17,D14,SPC,,38850000,
Aim2_Int1,DRI Extras,1N 15-1,Byrne Dairy,05-May-17,04-May-17,D14,SPC,,378000,
Aim2_Int1,DRI Extras,1N 15-5,Byrne Dairy,05-May-17,04-May-17,D14,SPC,,654000,
Aim2_Prelim,DRI Extras,P22-1,Upstate Buffalo,09-May-17,08-May-17,D10,SPC,,31,
Aim2_Prelim,DRI Extras,P22-2,Upstate Buffalo,09-May-17,08-May-17,D10,SPC,,10,
Aim2_Prelim,DRI Extras,P22-4,Upstate Buffalo,09-May-17,08-May-17,D10,SPC,,0,
Aim2_Prelim,DRI Extras,P22-5,Upstate Buffalo,09-May-17,08-May-17,D10,SPC,,0,
Aim2_Prelim,DRI Extras,P23-1,Upstate Buffalo,09-May-17,08-May-17,D10,SPC,,72,
Aim2_Prelim,DRI Extras,P23-2,Upstate Buffalo,09-May-17,08-May-17,D10,SPC,,10,
Aim2_Prelim,DRI Extras,P23-4,Upstate Buffalo,09-May-17,08-May-17,D10,SPC,,8270000,
Aim2_Prelim,DRI Extras,P23-5,Upstate Buffalo,09-May-17,08-May-17,D10,SPC,,3210,
Aim2_Prelim,DRI Extras,P25-2,Upstate Buffalo,09-May-17,08-May-17,D10,SPC,,2845,
Aim2_Prelim,DRI Extras,P25-4,Upstate Buffalo,09-May-17,08-May-17,D10,SPC,,2900,
Aim2_Prelim,DRI Extras,P32-1,Upstate Rochester,10-May-17,08-May-17,D10,SPC,,0,
Aim2_Prelim,DRI Extras,P32-2,Upstate Rochester,10-May-17,08-May-17,D10,SPC,,1086,
Aim2_Prelim,DRI Extras,P32-3,Upstate Rochester,10-May-17,08-May-17,D10,SPC,,41,
Aim2_Prelim,DRI Extras,P33-1,Upstate Rochester,10-May-17,08-May-17,D10,SPC,,41,
Aim2_Prelim,DRI Extras,P33-2,Upstate Rochester,10-May-17,08-May-17,D10,SPC,,20,
Aim2_Prelim,DRI Extras,P33-3,Upstate Rochester,10-May-17,08-May-17,D10,SPC,,552,
Aim2_Prelim,DRI Extras,P35-1,Upstate Rochester,10-May-17,08-May-17,D10,SPC,,400000,
Aim2_Prelim,DRI Extras,P35-2,Upstate Rochester,10-May-17,08-May-17,D10,SPC,,726,
Aim2_Prelim,DRI Extras,P35-3,Upstate Rochester,10-May-17,08-May-17,D10,SPC,,400000,
Aim2_Int1,DRI Extras,1N 12-4,Byrne Dairy,05-May-17,05-May-17,D14,SPC,,201500000,
Aim2_Int1,DRI Extras,1N 12-5,Byrne Dairy,05-May-17,05-May-17,D14,SPC,,33650000,
Aim2_Int1,DRI Extras,1N 15-2,Byrne Dairy,05-May-17,05-May-17,D14,SPC,,807500,
Aim2_Int1,DRI Extras,1N 32-1,Upstate Rochester,18-May-17,17-May-17,DI,SPC,,71,
Aim2_Int1,DRI Extras,1N 32-2,Upstate Rochester,18-May-17,17-May-17,DI,SPC,,20,
Aim2_Int1,DRI Extras,1N 32-3,Upstate Rochester,18-May-17,17-May-17,DI,SPC,,113,
Aim2_Int1,DRI Extras,1N 33-1,Upstate Rochester,18-May-17,17-May-17,DI,SPC,,102,
Aim2_Int1,DRI Extras,1N 33-2,Upstate Rochester,18-May-17,17-May-17,DI,SPC,,112,
Aim2_Int1,DRI Extras,1N 33-3,Upstate Rochester,18-May-17,17-May-17,DI,SPC,,154,
Aim2_Int1,DRI Extras,1N 35-3,Upstate Rochester,18-May-17,17-May-17,DI,SPC,,164,
Aim2_Int1,DRI Extras,1N 12-4,Byrne Dairy,05-May-17,05-May-17,D14,CVTA,,297500000,
Aim2_Int1,DRI Extras,1N 12-5,Byrne Dairy,05-May-17,05-May-17,D14,CVTA,,36700000,
Aim2_Int1,DRI Extras,1N 15-2,Byrne Dairy,05-May-17,05-May-17,D14,CVTA,,0,
Aim2_Int1,DRI Extras,1N 32-1,Upstate Rochester,18-May-17,17-May-17,DI,CVTA,,0,
Aim2_Int1,DRI Extras,1N 32-2,Upstate Rochester,18-May-17,17-May-17,DI,CVTA,,0,
Aim2_Int1,DRI Extras,1N 32-3,Upstate Rochester,18-May-17,17-May-17,DI,CVTA,,0,
Aim2_Int1,DRI Extras,1N 33-1,Upstate Rochester,18-May-17,17-May-17,DI,CVTA,,0,
Aim2_Int1,DRI Extras,1N 33-2,Upstate Rochester,18-May-17,17-May-17,DI,CVTA,,0,
Aim2_Int1,DRI Extras,1N 33-3,Upstate Rochester,18-May-17,17-May-17,DI,CVTA,,0,
Aim2_Int1,DRI Extras,1N 35-3,Upstate Rochester,18-May-17,17-May-17,DI,CVTA,,0,
Aim2_Int1,DRI Extras,1N 12-2,Byrne Dairy,05-May-17,04-May-17,D17,SPC,,1064000,
Aim2_Int1,DRI Extras,1N 12-3,Byrne Dairy,05-May-17,04-May-17,D17,SPC,,419000,
Aim2_Int1,DRI Extras,1N 12-6,Byrne Dairy,05-May-17,04-May-17,D17,SPC,,5890,
Aim2_Int1,DRI Extras,1N 13-1,Byrne Dairy,05-May-17,04-May-17,D17,SPC,,22950,
Aim2_Int1,DRI Extras,1N 13-2,Byrne Dairy,05-May-17,04-May-17,D17,SPC,,4955000,
Aim2_Int1,DRI Extras,1N 15-1,Byrne Dairy,05-May-17,04-May-17,D17,SPC,,2490000,
Aim2_Int1,DRI Extras,1N 15-5,Byrne Dairy,05-May-17,04-May-17,D17,SPC,,65350,
Aim2_Int1,DRI Extras,1N 12-2,Byrne Dairy,05-May-17,04-May-17,D17,CVTA,,0,
Aim2_Int1,DRI Extras,1N 12-3,Byrne Dairy,05-May-17,04-May-17,D17,CVTA,,0,
Aim2_Int1,DRI Extras,1N 12-6,Byrne Dairy,05-May-17,04-May-17,D17,CVTA,,0,
Aim2_Int1,DRI Extras,1N 13-1,Byrne Dairy,05-May-17,04-May-17,D17,CVTA,,0,
Aim2_Int1,DRI Extras,1N 13-2,Byrne Dairy,05-May-17,04-May-17,D17,CVTA,,3100000,
Aim2_Int1,DRI Extras,1N 15-1,Byrne Dairy,05-May-17,04-May-17,D17,CVTA,,0,
Aim2_Int1,DRI Extras,1N 15-5,Byrne Dairy,05-May-17,04-May-17,D17,CVTA,,0,
Aim2_Int1,DRI Extras,1N 15-2,Byrne Dairy,05-May-17,05-May-17,D17,CVTA,,0,
Aim2_Prelim,DRI Extras,P22-1,Upstate Buffalo,09-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P22-2,Upstate Buffalo,09-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P22-4,Upstate Buffalo,09-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P22-5,Upstate Buffalo,09-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P23-1,Upstate Buffalo,09-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P23-2,Upstate Buffalo,09-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P23-4,Upstate Buffalo,09-May-17,08-May-17,D14,CVTA,,2080000,
Aim2_Prelim,DRI Extras,P23-5,Upstate Buffalo,09-May-17,08-May-17,D14,CVTA,,16100000,
Aim2_Prelim,DRI Extras,P25-2,Upstate Buffalo,09-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P25-4,Upstate Buffalo,09-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P32-1,Upstate Rochester,10-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P32-2,Upstate Rochester,10-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P32-3,Upstate Rochester,10-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P33-1,Upstate Rochester,10-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P33-2,Upstate Rochester,10-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P33-3,Upstate Rochester,10-May-17,08-May-17,D14,CVTA,,296500,
Aim2_Prelim,DRI Extras,P35-1,Upstate Rochester,10-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P35-2,Upstate Rochester,10-May-17,08-May-17,D14,CVTA,,0,
Aim2_Prelim,DRI Extras,P35-3,Upstate Rochester,10-May-17,08-May-17,D14,CVTA,,0,
Aim2_Int1,DRI Extras,1N 15-2,Byrne Dairy,05-May-17,05-May-17,D17,SPC,,17450000,
Aim2_Prelim,DRI Extras,P22-1,Upstate Buffalo,09-May-17,08-May-17,D14,SPC,,143,
Aim2_Prelim,DRI Extras,P22-2,Upstate Buffalo,09-May-17,08-May-17,D14,SPC,,929,
Aim2_Prelim,DRI Extras,P22-4,Upstate Buffalo,09-May-17,08-May-17,D14,SPC,,347,
Aim2_Prelim,DRI Extras,P22-5,Upstate Buffalo,09-May-17,08-May-17,D14,SPC,,644,
Aim2_Prelim,DRI Extras,P23-1,Upstate Buffalo,09-May-17,08-May-17,D14,SPC,,440,
Aim2_Prelim,DRI Extras,P23-2,Upstate Buffalo,09-May-17,08-May-17,D14,SPC,,532,
Aim2_Prelim,DRI Extras,P23-4,Upstate Buffalo,09-May-17,08-May-17,D14,SPC,,2025000,
Aim2_Prelim,DRI Extras,P23-5,Upstate Buffalo,09-May-17,08-May-17,D14,SPC,,17700000,
Aim2_Prelim,DRI Extras,P25-2,Upstate Buffalo,09-May-17,08-May-17,D14,SPC,,82550,
Aim2_Prelim,DRI Extras,P25-4,Upstate Buffalo,09-May-17,08-May-17,D14,SPC,,400000,
Aim2_Prelim,DRI Extras,P32-1,Upstate Rochester,10-May-17,08-May-17,D14,SPC,,45700,
Aim2_Prelim,DRI Extras,P32-2,Upstate Rochester,10-May-17,08-May-17,D14,SPC,,28450,
Aim2_Prelim,DRI Extras,P32-3,Upstate Rochester,10-May-17,08-May-17,D14,SPC,,1440,
Aim2_Prelim,DRI Extras,P33-1,Upstate Rochester,10-May-17,08-May-17,D14,SPC,,61,
Aim2_Prelim,DRI Extras,P33-2,Upstate Rochester,10-May-17,08-May-17,D14,SPC,,276,
Aim2_Prelim,DRI Extras,P33-3,Upstate Rochester,10-May-17,08-May-17,D14,SPC,,3935000,
Aim2_Prelim,DRI Extras,P35-1,Upstate Rochester,10-May-17,08-May-17,D14,SPC,,51450,
Aim2_Prelim,DRI Extras,P35-2,Upstate Rochester,10-May-17,08-May-17,D14,SPC,,400000,
